"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $3471.5/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode"
"0xf3c55cef804513a4d2794964b66e8efa9409f56c2e28c7fcccfa3c742027042c","6865219","1544507428","2018-12-11 05:50:28","0x4d3e3f775dd5a5469b358c442d2b02c3bd47d408","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.0004005178125","1.39039758609375","88.05","","",""
"0x1990cd752bcd110270fc6e7641d168d99e4bfc25374c5d81429d40a75774bdb4","6865223","1544507492","2018-12-11 05:51:32","0xa7e92b8c67b42b28b2cfe496a2f88d0e0cee419d","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.0004652334375","1.61505787828125","88.05","","",""
"0x97771bd2b3058943f79b5657444bae7828ac137b3d724d305a87616ffb2b7459","6865231","1544507609","2018-12-11 05:53:29","0x714cb9e7868db8dc059571d74d9de707ef1d80ef","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.0007685146875","2.66789873765625","88.05","","",""
"0x7eda4293ccdc09fa1f48e1e93448a1a1520a0a9629a9d3884c79f4294eff1abf","6865267","1544507994","2018-12-11 05:59:54","0xa56bdc5a40d0c84d612c2f2c7347ee73c90856c3","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.0008041490625","2.79160347046875","88.05","","",""
"0xa445954cdda7a4108d4686abb2c8e2eb7a9169e118bc9723af9c48239abfc926","6865270","1544508032","2018-12-11 06:00:32","0x0581e1efb3bbc3cd032653c455cf9c009748cf6a","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.00045892","1.59314078","88.05","","",""
"0xb8bb0db9d309a323f201c22bafdbc05a7818d7bf08b6ba5a9299e777f277eedc","6865270","1544508032","2018-12-11 06:00:32","0x557c9b98eb7168699211d9a0c0cb28870480f67c","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.00045892","1.59314078","88.05","","",""
"0xed2ff11e2c303e99cbfc7274318fef69ccb8570e682ae7ebaea900cf95c99af3","6865271","1544508040","2018-12-11 06:00:40","0xe528f0255bae9a0ca544435bd39b15f573bc758f","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.000786331875","2.7297511040625","88.05","","",""
"0xd6750ccdc8e6ee93f029ec4cfc11ab29890b3e0e1ca265ec50b5a19ad17128c1","6865275","1544508096","2018-12-11 06:01:36","0x5cf1cb19b60380f08f997042a4562039932402dd","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.0008754178125","3.03901293609375","88.05","","",""
"0x4d0813d6f11474929c879660d0c63da73ca9e247a3d70a42ac788e8c6d1770ee","6865276","1544508130","2018-12-11 06:02:10","0xaa8bd40acdde24035a365a51cd2fccf51a3d0d22","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.00082196625","2.853455836875","88.05","","",""
"0x63297209ceb58b4eb55a65298df30452076be9a7ba90224c683894edad70e39b","6865283","1544508212","2018-12-11 06:03:32","0xc580ac88359e253a812932703ebe3a870747815a","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.00052882","1.83579863","88.05","","",""
"0x8c6c40d2885e79dcfef82297c5f391f2c4825bcf5cc1783e1d5f4d4c3cf374a5","6865285","1544508237","2018-12-11 06:03:57","0x2713d833cfc6e0c73fb6f7583c35f2724c6d0cfb","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.000786331875","2.7297511040625","88.05","","",""
"0xc5630888eb4ba10fef7112ab7bf22c42a51bb82f541b2f8f857356a801643618","6865301","1544508417","2018-12-11 06:06:57","0x37640435aae8c7abe54211e8eb59e03d35d53285","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.00037946","1.31729539","88.05","","",""
"0x0d5ea2bd08de87d7950d1947da5c19637951054c1829ebfd6489b55eb3ddb7ca","6865302","1544508427","2018-12-11 06:07:07","0xa987efd4d732890bf3acc3f45f0585a63ebf76d8","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.00082196625","2.853455836875","88.05","","",""
"0x881ca4f72cb83f419cef14165c0ad577a36990154e73f00d2168d0b6e3952c82","6865335","1544508941","2018-12-11 06:15:41","0x70263788ed63b4e2252b0ea283e2dcaf5878b144","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.000786331875","2.7297511040625","88.05","","",""
"0xa6b3ee0102cef4100737ed3491a077200f31aae878b53143dfef36999b1b80a0","6865339","1544509007","2018-12-11 06:16:47","0x077de16dba862a8ad26d675fe97712c3d33f9360","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.0007685146875","2.66789873765625","88.05","","",""
"0x260e66e697deda83ee71ffe28fc0734897194e2ea68c00f5fff9b6b7ce637ecf","6865349","1544509166","2018-12-11 06:19:26","0x1593a2ac4716e28548620e22077754366fde551e","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.000928869375","3.2245700353125","88.05","","",""
"0x6dd5f944ed8d0e0c939fceaaf0837e108ef526b29553fda868cebbb9d6b03041","6865354","1544509216","2018-12-11 06:20:16","0x5ac7c87edb4ccffd93bc221e4ef2c74e934b1878","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.000786331875","2.7297511040625","88.05","","",""
"0x843954f95732ef07d1ab8acacd63812f1ea339c093a828404682bb34ec9b479b","6865366","1544509408","2018-12-11 06:23:28","0x82c0927bd0d1d4a766219a8a54afe335099c2d9a","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.0008041490625","2.79160347046875","88.05","","",""
"0xb471cebfdff9e1faaca9640ec82fc4ec675f656c13aeea565cb87d74500ceced","6865374","1544509494","2018-12-11 06:24:54","0x7f8298ecf67eb76662ac87709d22ad05b0f55079","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.00105892","3.67604078","88.05","","",""
"0x020b3c92cb1e231f52b978259311bc36c3336a425edb2898d0b249e5f8d99d6a","6865418","1544510121","2018-12-11 06:35:21","0x344b06b3253946cf22249a7890f2869035e2e235","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.00037946","1.31729539","88.05","","",""
"0x91e5398f67783104b02fa8cdc00e4418cca7a3d8e173c8357163cb8700a22c01","6865427","1544510315","2018-12-11 06:38:35","0xdfd0c9d829ad968a4c79bf2e09062225f95b12b5","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.00037882","1.31507363","88.05","","",""
"0x3f315fc58579bbc08827db18084f338de122eb9544ef82afde0cfbbd6c9f544a","6865431","1544510344","2018-12-11 06:39:04","0xdfd0c9d829ad968a4c79bf2e09062225f95b12b5","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.00024285","0.843053775","88.05","Error(0)","Reverted",""
"0x92b424207faee19d5c9be0e6b7793434ae5ac816f176df5deec1f6e9501c55ee","6865479","1544511131","2018-12-11 06:52:11","0xfcd929986d3a55fdbe24232297d34ddbc633aa36","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.00052946","1.83802039","88.05","","",""
"0xeacf616104e422732d60b62a8c046e4c0acadf9ed68d3e3b35dff291ef27cb42","6865696","1544514272","2018-12-11 07:44:32","0xbad63684e437f9e08bed4891d27ebdd316714a90","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.0019639656875","6.81790688415625","88.05","","",""
"0x380930d4ebecb2a12025eb9b55b572307e4595a955b05d3812c9ed8977756199","6865761","1544515210","2018-12-11 08:00:10","0xb8b85df1415119d68ca00c9c679e1539e462b67c","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.00045892","1.59314078","88.05","","",""
"0x2e9c521f23106d50c3533d9103b2eafb6d6c896c129bc8f0eaca37ee66e67bf3","6865830","1544516190","2018-12-11 08:16:30","0x03bdb4a8c346fbceddd3666c7a1e17e6e34da8ce","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.000831996","2.888274114","88.05","","",""
"0x468ba93a04de2ef89b9a0d7eb4fb86f1a1bb2aa8f45976d602f6e214cb3fdbb2","6865999","1544518762","2018-12-11 08:59:22","0x66c5ef6d8f095bff2fe97d95fe1a9ce52457bc35","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.00011441","0.397174315","88.05","","",""
"0x0621c76a18a7f0a40404a17ef2deedd5cb900c46004b97c26cba891731590dfc","6866028","1544519138","2018-12-11 09:05:38","0xcad2966783c378546c050d44d4e2a366fd353519","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.000237037831455744","0.822876831898615","88.05","","",""
"0x117657d263a96def3b660b857e743dcce52d1ebcabe055f4a99b14f0e3e92972","6866040","1544519395","2018-12-11 09:09:55","0x53ced290fca2906e056fb100a7c98c692e6da19f","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.00105892","3.67604078","88.05","","",""
"0x11f2c67e8bf535312d90f74ae767323f4852ccb71b27704f72171ffde6b5bc06","6866104","1544520151","2018-12-11 09:22:31","0x0c87f5d22eb6a0dab5bbc20d67a1d9587beba7ef","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.00015023207640576","0.521530653242596","88.05","","",""
"0x63f5f74015e0ae2acf32a541039a682f1da1a3b64a4c1541845f63ef573fd15b","6866267","1544522421","2018-12-11 10:00:21","0x4df6dd3a6032d29d08c5a8b63836105cf47aa447","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.000367136","1.274512624","88.05","","",""
"0xa328f747893ebd65f59a80dee76427c6efc00b74593a01d9e8740b4e0fb14fe7","6866267","1544522421","2018-12-11 10:00:21","0xdb2282edef39702d4979ef7f6fcc636f6f1e2952","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.000367136","1.274512624","88.05","","",""
"0x7d1c868171a945de32a3749eaf770a6d713835361c959a7d02ad7750108e48c0","6866267","1544522421","2018-12-11 10:00:21","0x1f0d2cbe751f143e6f8a19bd5344293ee7316d2a","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.000366112","1.270957808","88.05","","",""
"0x00944492a557a6d11a42c85abfe54b88528b7c76b50be3d4dcc933c3a0239fd6","6867254","1544536807","2018-12-11 14:00:07","0xfa9fb58d84839510b1111cb9609aedd00b2653e3","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.00022946","0.79657039","88.05","","",""
"0x75e960cb1745b4e057383d8dc7b08af13bcfcfebe8e9f3f24394e51eec6692b7","6867568","1544541371","2018-12-11 15:16:11","0xcbc2d915afb5c3fd689f961474b3cc6eda481de9","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.000265174","0.920551541","88.05","","",""
"0x4496574987e213f0b93c119e83aeb34352fe1d2813d9a005cf2b98d8253774e6","6867896","1544546291","2018-12-11 16:38:11","0x35ffd22f9b09475d4f0000baa6f59e8374ce7d3a","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.0002514935","0.87305968525","88.05","","",""
"0x53196ac181480ce712526d4cc6ef5940291b5b93979db5ee34586e165b1a516e","6869316","1544565643","2018-12-11 22:00:43","0x2214ea2fc09f1de092cedef90e96d1ad15d6f2c2","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.00022882","0.79434863","88.05","","",""
"0xc8ee852012988c7af7e194a8a0cc1d6af53f11e0f09dd6db3b109e7b400d8d28","6869675","1544571381","2018-12-11 23:36:21","0x35ffd22f9b09475d4f0000baa6f59e8374ce7d3a","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.00010909475","0.378722424625","88.05","","",""
"0x9244d63acbc70468590a38b2e1f96c43a49e872e5a26b7515190d41557353ef7","6869771","1544572817","2018-12-12 00:00:17","0x7c3a41e613ebf7e4dbcebd2a9a7ee1e65b3e2222","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.00045892","1.59314078","90.52","","",""
"0x3d188bc5ae0a22772aeb58e2f4d46790c1bd69dd9e1c93ff161e27c2f54d06fd","6870132","1544577942","2018-12-12 01:25:42","0x68cafc928e8c2fcf20fbe026e6eb2e468406fe4e","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.00048806947019831","1.69433316579343","90.52","","",""
"0x809004e2bd97598487a6ea8729229569b5eb089f8b6db2b92c236ea43bf20493","6870244","1544579369","2018-12-12 01:49:29","0xf938f635e4637c7e35f54568401d8d4496d7901f","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.00080785436669952","2.80446643399738","90.52","","",""
"0x116fd0485573d6467f4f1dff76ab3591a7af99d62689e3510bd38f75abb31a7f","6870247","1544579406","2018-12-12 01:50:06","0x03bdb4a8c346fbceddd3666c7a1e17e6e34da8ce","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.000831996","2.888274114","90.52","","",""
"0xd181436c7f3c113ef8d896ee06b655d03cffbab7463f75361f5e280bb9e6fd30","6870300","1544580008","2018-12-12 02:00:08","0xb8b85df1415119d68ca00c9c679e1539e462b67c","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.00022882","0.79434863","90.52","","",""
"0x273cae77ad4f4c9bb19b00d77ed3663250c29366911b8cd0b321823cef0802c9","6870755","1544587209","2018-12-12 04:00:09","0x35ffd22f9b09475d4f0000baa6f59e8374ce7d3a","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.000201856625","0.7007452736875","90.52","","",""
"0xdfb3be06d4f76c392ec08bf7abd0a658d259efa35debdb7634f2be16d0e2af22","6871772","1544601612","2018-12-12 08:00:12","0x7c3a41e613ebf7e4dbcebd2a9a7ee1e65b3e2222","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.00045892","1.59314078","90.52","","",""
"0x75b903b597feb2c996e73165bc7c666cc789c3d1f039782af6177ef46dcf07db","6871778","1544601760","2018-12-12 08:02:40","0x5bf51bac97d4a5416bcdf98ef069b8aa342c030f","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.000397095","1.3785152925","90.52","","",""
"0x891be5b95836c7a669df15fe11e535402ca91827dca78125f28987e344bde1af","6871847","1544602664","2018-12-12 08:17:44","0xe96b0c0047299fc39f84cda6d6b8ef056de5c504","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.000137292","0.476609178","90.52","","",""
"0x986ba6b1af5e01a1de1f55a4f4c9a8071050518902c48dce72db355a6e65a266","6871852","1544602734","2018-12-12 08:18:54","0x192c92a5bf721342b3e5df94b573bdf7ad603c18","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.000137676","0.477942234","90.52","","",""
"0xe8786e5cea9eda13a5a257c11895eafc9dbbd58e7950a3a4ceaf1f787d9b99ba","6872435","1544611190","2018-12-12 10:39:50","0x03bdb4a8c346fbceddd3666c7a1e17e6e34da8ce","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.000833404","2.893161986","90.52","","",""
"0xed67319d096692ee33ed7a4a9c25c0511b7abe742a1861114ec4c01c54e2932d","6873195","1544621547","2018-12-12 13:32:27","0x0a46dcd4ec8f5de87b6b603ecd6dfb3a450ba757","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.000341514","1.185565851","90.52","","",""
"0x694d9f11806a43629cc5a1b072ce97074306ea9b116f454012d2214ab8b69177","6873727","1544628618","2018-12-12 15:30:18","0x53ced290fca2906e056fb100a7c98c692e6da19f","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.00053214","1.84732401","90.52","","",""
"0x20e181b95544c36460adec9088e92ae166908d985ecca94e375e12d469b5ab5a","6875934","1544660481","2018-12-13 00:21:21","0x35ffd22f9b09475d4f0000baa6f59e8374ce7d3a","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.0001176326","0.4083615709","86.39","","",""
"0xac35fe153bd746ce037b9b4b35e7d7303c732481258051d82614fa00eb57d9bf","6876372","1544666424","2018-12-13 02:00:24","0x7c3a41e613ebf7e4dbcebd2a9a7ee1e65b3e2222","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.00045892","1.59314078","86.39","","",""
"0x178b0c25dfef19ef8d2448445e20a49357465c246fc93377813e858d63dc52d5","6876487","1544668036","2018-12-13 02:27:16","0x10d82a0611598b526d2715766dc0364e38c336c4","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.0002261270625","0.78500009746875","86.39","","",""
"0x43cd0927f74b566b834079ab052324bf330798dfa2a8798d77ba12d0afecc645","6877252","1544679283","2018-12-13 05:34:43","0x063dc88135338c471754ab4aeaca75e6c386cb2d","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.00036065524","1.25201466566","86.39","","",""
"0x5069e10dd9a1e7559aab6e2f772f3588c4140d1dc177d512532c134c7056b310","6877258","1544679445","2018-12-13 05:37:25","0x80db301a48326d194c618745d2268fa6e1395ef7","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.00037882","1.31507363","86.39","","",""
"0xc86a0afb9520a9beb5d821941fcac43eaa1bb4305e4d60821987c20bbfc21e16","6877302","1544679963","2018-12-13 05:46:03","0xd32bcf7c3fd2f3fbf615398d1f0e9bc96a461fec","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.00052882","1.83579863","86.39","","",""
"0x3b52cc3af4713d796536a3981db47d54018b40ad33c9f8ebf28e81cfc597fc8d","6877344","1544680463","2018-12-13 05:54:23","0xd32bcf7c3fd2f3fbf615398d1f0e9bc96a461fec","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.00105892","3.67604078","86.39","","",""
"0xb19e671145fc0ebac5809ffea1fc8137d8d694aa40dd058c02f3a84171061345","6877373","1544680811","2018-12-13 06:00:11","0x981ef3f3c4bc1a76fbdd1ed82539156115efc502","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.00045764","1.58869726","86.39","","",""
"0xa5b1bed2636f693b5cb3653e4add4c4234d5d4b1fa7ade6e105fb8919b7fa5e8","6877608","1544684243","2018-12-13 06:57:23","0x1b047e7fa40cb04d6e25c91dba89002fbb887571","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.000183056","0.635478904","86.39","","",""
"0xfaf421a7c9d8b92ee6fc2033a2175959b1635d1de623e84033af1a076596d0da","6877608","1544684243","2018-12-13 06:57:23","0x8cb1e47ae5cd0ad328d6b329876e1b7583117c7b","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.000183568","0.637256312","86.39","","",""
"0x26eab115f5d0611c1732669c6c97e2b37c44fe8427101848b27698ad3638844b","6877850","1544688011","2018-12-13 08:00:11","0x077a575ee46f3c9adcea0d6d8e6d3542e050749f","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.00045892","1.59314078","86.39","","",""
"0x389646ce513a6aff0f81262f454b2002477d20c4cbe11da7eb4412eeb2d9a281","6877850","1544688011","2018-12-13 08:00:11","0x45a7ccb37b30b75ca36c4daa861a902d5b459fab","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.00045764","1.58869726","86.39","","",""
"0xcc5e06447cfcdb84cac3301b4809c8d15219c37b2ec13d45931a8e2e38d8f828","6877850","1544688011","2018-12-13 08:00:11","0x3f3391102b1ffd0008652feca6e1a74dec67a307","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.00045892","1.59314078","86.39","","",""
"0x86b1abf919d14479f579c0a96fd52929ce00810389cfeea07761bfe80b96cf81","6878201","1544692931","2018-12-13 09:22:11","0x03bdb4a8c346fbceddd3666c7a1e17e6e34da8ce","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.000833404","2.893161986","86.39","","",""
"0x984257be95fbfb8d1ae6e1d4fc119224985643fc2f890df1a6edc18188b2a96f","6878308","1544694675","2018-12-13 09:51:15","0x2304c5fe179606e34e565b91c34734fe6276649a","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.00053598725","1.860679738375","86.39","","",""
"0x884af2e59cc0c8f47bfed902a5c6ce8759cb65f378323307d8370f1597f99a76","6878818","1544702064","2018-12-13 11:54:24","0x24a6422decf4bd7b20088656768c753885c0cb19","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.0001266679375","0.43972774503125","86.39","","",""
"0x2d6e8639a77ed6cf50cf28aaa5d6812e93caccc90d0bc6ec4b6c508a47f2d3f3","6878868","1544702752","2018-12-13 12:05:52","0x24a6422decf4bd7b20088656768c753885c0cb19","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.00054865075","1.904641078625","86.39","","",""
"0xac460d10c3c76678dfd358294986cb7d7a51c66392abcbc4ac86b9963c50a3ea","6879094","1544705724","2018-12-13 12:55:24","0x09633a232424e128268b489ebfba6bf2e0b8bab1","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.0011697756875","4.06087629915625","86.39","","",""
"0xd0a66841efc366470c0871d1527777ec00414b5e89d215ef0d4f787112654deb","6879380","1544709608","2018-12-13 14:00:08","0x6eff47a31cb1150ecd401b092bddd95206dd1692","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.00045892","1.59314078","86.39","","",""
"0x4fa3d3403556da1bd369d1bb456f86eb57857a1601a43affc9c7a52032ab0a2d","6879728","1544714569","2018-12-13 15:22:49","0x81c64f03e5b94115e489f652542d735999342015","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.001845739745419264","6.40748552622297","86.39","","",""
"0x31e31ef6a1e115d5ab80afb6026e1a480435c71f1175eaeb0a06a11a85706b19","6880927","1544731227","2018-12-13 20:00:27","0x0be88548394a4de1f89e5690000207ea7c555803","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.00034419","1.194855585","86.39","","",""
"0x8b1489ab71365749cc42af6bc7c943584f8fb3bf1ad4cfb9a919e300ed775368","6882760","1544757811","2018-12-14 03:23:31","0xd32bcf7c3fd2f3fbf615398d1f0e9bc96a461fec","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.00105892","3.67604078","83.90","","",""
"0xc3d9d6e74183f7d4e31dd9c22465bf38fe7d767638a0222c4b121f765b1de455","6882770","1544757925","2018-12-14 03:25:25","0x953f5c5836cfc00002af7506eaab5fbb2d571567","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.00037882","1.31507363","83.90","","",""
"0xb3b83bfea8c4e9c0410401bd876536d2f561c0173d425bf907db6fe0ce457d23","6883188","1544763780","2018-12-14 05:03:00","0xa315ddd691aafb7659d8b1f7d0c323f540d1fe5e","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.000215453875","0.7479481270625","83.90","","",""
"0x52caac2e067ff30a43cb85fe11cb3ca1b8a1e997096df5dd5bb81d1f2b5b9dae","6883229","1544764312","2018-12-14 05:11:52","0xa315ddd691aafb7659d8b1f7d0c323f540d1fe5e","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.000466525004","1.619541551386","83.90","","",""
"0x9d24ea9fd41f1945364d8e5a7386df4c9d3f5a879179ee3dcc6ede40c0557889","6883347","1544765885","2018-12-14 05:38:05","0xa315ddd691aafb7659d8b1f7d0c323f540d1fe5e","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.000423056","1.468638904","83.90","","",""
"0x8a45da6700f4f418afe1886911752fe2c394d75372baff8801dde4b94f27c823","6883358","1544766024","2018-12-14 05:40:24","0xa315ddd691aafb7659d8b1f7d0c323f540d1fe5e","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.000423056","1.468638904","83.90","","",""
"0xd328733f243230e19b68766e04743dca1d1bc6f271beb68c90f707faec15a8f6","6883407","1544766757","2018-12-14 05:52:37","0xa315ddd691aafb7659d8b1f7d0c323f540d1fe5e","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.0002759779375","0.95805741003125","83.90","","",""
"0x3a14e6a1ba2925625712b7a5e1a69572ae965a0e59f24f8d6ace6be4a6c28847","6883417","1544766886","2018-12-14 05:54:46","0xa315ddd691aafb7659d8b1f7d0c323f540d1fe5e","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.0003259488125","1.13153130259375","83.90","","",""
"0x72d947037adfce19a9f620ea38a4e595d98b29e2157e8d1439f013b6bd241390","6883442","1544767212","2018-12-14 06:00:12","0xa315ddd691aafb7659d8b1f7d0c323f540d1fe5e","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.0002336050625","0.81095997446875","83.90","","",""
"0x1d17b4e68798ebd5c327c6298f041429b0d817183043ae4daadc50326973e7ba","6883450","1544767334","2018-12-14 06:02:14","0xa315ddd691aafb7659d8b1f7d0c323f540d1fe5e","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.00035034325","1.216216592375","83.90","","",""
"0x46ea6f4a662896f2f00006d722931784a5de2b2a504a22bc88cda531cdd1e3ff","6883526","1544768525","2018-12-14 06:22:05","0xa315ddd691aafb7659d8b1f7d0c323f540d1fe5e","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.000215453875","0.7479481270625","83.90","","",""
"0x605df7d1c7d5d7f0375f323b3abf373b7d7d3d4a2717c0f704ba76e4b766ebf9","6883567","1544769084","2018-12-14 06:31:24","0xa315ddd691aafb7659d8b1f7d0c323f540d1fe5e","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.0001768241875","0.61384516690625","83.90","","",""
"0xe1cb1dbcbaaceeefe0b531392add8b006d70459b145f21f13c57aeafcdbf7d14","6883587","1544769336","2018-12-14 06:35:36","0xa315ddd691aafb7659d8b1f7d0c323f540d1fe5e","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.00035034325","1.216216592375","83.90","","",""
"0x782922bf540fa7109e092e0fecb510e6e35f5148f86cdfecf0a27cc0444f3d59","6883597","1544769511","2018-12-14 06:38:31","0xa315ddd691aafb7659d8b1f7d0c323f540d1fe5e","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.00025054425","0.869764363875","83.90","","",""
"0x9de181273658d00631b2d269db4535a8342ff43d68c39b5fd0ff85cb071c2b6e","6883601","1544769614","2018-12-14 06:40:14","0x53ced290fca2906e056fb100a7c98c692e6da19f","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.00075892","2.63459078","83.90","","",""
"0xbcd52dff0080d0e915a0ed4ce1e6237b75efc4b04229193dc9a76c7b0618abab","6883603","1544769658","2018-12-14 06:40:58","0xa315ddd691aafb7659d8b1f7d0c323f540d1fe5e","0x3aca398197478e1f911e4edd8ff7b4d608b98a3a","","0","0","0","0.000201612625","0.6998982276875","83.90","","",""
